6001;Störung Chiller;O
6002;Reservestörung 2 abstellend;O
6003;Reservestörung 3 abstellend;O
6004;Reservestörung 4 abstellend;O
6005;Reservestörung 5 abstellend;O
6006;Reservestörung 6 abstellend;O
6007;Reservestörung 7 abstellend;O
6008;Reservestörung 8 abstellend;O
6009;Reservestörung 9 abstellend;O
6010;Reservestörung 10 abstellend;O
6011;Reservestörung 11 abstellend;O
6012;Reservestörung 12 abstellend;O
6013;Reservestörung 13 abstellend;O
6014;Reservestörung 14 abstellend;O
6015;Reservestörung 15 abstellend;O
6016;Reservestörung 16 abstellend;O
6017;Reservestörung 17 abstellend;O
6018;Reservestörung 18 abstellend;O
6019;Reservestörung 19 abstellend;O
6020;Reservestörung 20 abstellend;O
6021;Reservestörung 21 abstellend;O
6022;Reservestörung 22 abstellend;O
6023;Reservestörung 23 abstellend;O
6024;Reservestörung 24 abstellend;O
6025;Reservestörung 25 abstellend;O
6026;Reservestörung 26 abstellend;O
6027;Reservestörung 27 abstellend;O
6028;Reservestörung 28 abstellend;O
6029;Reservestörung 29 abstellend;O
6030;Reservestörung 30 abstellend;O
6031;Flammrückschlagsicherung (Pr.1);O
6032;Kondensat Knockout-Pot level max (Pr.1);O
6033;Sicherheitstemperaturbegrenzer Heizstäbe (Pr.1);O
6034;Not-Aus / Sicherheitsschleife (Pr.1);O
6035;Ruhestromschleife unterbrochen (Pr.1);O
6050;Pneumatikdruck NUP 701 Minimum;O
6051;Messignalstörung Pneumatikdruck (NUP 701);O
6055;O2-Gehalt Maximum;O
6056;Messignalstörung O2-Gehalt;O
6060;Sicherungsfall Magnetventile;O
6070;Temperatur NUT 313 Behälter X zu hoch für Adsorption;O
6071;Temperatur NUT 323 Behälter X zu hoch für Adsorption;O
6075;Temperatur NUT 313 Behälter Y zu hoch für Adsorption;O
6076;Temperatur NUT 323 Behälter Y zu hoch für Adsorption;O
6080;Druck Behälter X NUP 211 Maximun;O
6081;Messignalstörung Druck Behälter X (NUP 211);O
6085;Druck Behälter Y NUP 221 Maximun;O
6086;Messignalstörung Druck Behälter Y (NUP 221);O
6090;Störung Desorption;O
6091;Verbleibende Desorptionszeit zu kurz bis Umschaltung Behälter;O
6095;Gasalarm (Pr.1);O
6096;Hauptschalter Leistungsteil offen;O
6101;Klappe NVT 101 gestört;O
6102;Klappe NVT 102 gestört;O
6103;Klappe NVT 203 gestört;O
6104;Klappe NVT 111 gestört;O
6105;Klappe NVT 121 gestört;O
6106;Klappe NVT 211 gestört;O
6107;Klappe NVT 221 gestört;O
6108;Klappe NVT 311 gestört;O
6109;Klappe NVT 321 gestört;O
6110;Klappe NVT 411 gestört;O
6111;Klappe NVT 421 gestört;O
6112;Klappe NVT 502 gestört;O
6113;Klappe NVT 300 gestört;O
6114;Klappe NVT 901 gestört;O
6115;Klappe NVT 911 gestört;O
6116;Klappe NVT 921 gestört;O
6121;"Rückmeldung ""Heizung aus"" fehlt, Behälter X.-B1 Heizkreis innen";O
6122;"Rückmeldung ""Heizung aus"" fehlt, Behälter X.-B1 Heizkreis außen";O
6123;"Rückmeldung ""Heizung aus"" fehlt, Behälter X.-B2 Heizkreis innen";O
6124;"Rückmeldung ""Heizung aus"" fehlt, Behälter X.-B2 Heizkreis außen";O
6125;"Rückmeldung ""Heizung aus"" fehlt, Behälter Y.-B1 Heizkreis innen";O
6126;"Rückmeldung ""Heizung aus"" fehlt, Behälter Y.-B1 Heizkreis außen";O
6127;"Rückmeldung ""Heizung aus"" fehlt, Behälter Y.-B2 Heizkreis innen";O
6128;"Rückmeldung ""Heizung aus"" fehlt, Behälter Y.-B2 Heizkreis außen";O
6130;Heizstabtemperatur zu gering, NUT 712 Behälter X.-B1 Heizkreis innen;O
6131;Heizstabtemperatur zu gering, NUT 714 Behälter X.-B1 Heizkreis außen;O
6132;Heizstabtemperatur zu gering, NUT 722 Behälter X.-B2 Heizkreis innen;O
6133;Heizstabtemperatur zu gering, NUT 724 Behälter X.-B2 Heizkreis außen;O
6134;Heizstabtemperatur zu gering, NUT 712 Behälter Y.-B1 Heizkreis innen;O
6135;Heizstabtemperatur zu gering, NUT 714 Behälter Y.-B1 Heizkreis außen;O
6136;Heizstabtemperatur zu gering, NUT 722 Behälter Y.-B2 Heizkreis innen;O
6137;Heizstabtemperatur zu gering, NUT 724 Behälter Y.-B2 Heizkreis außen;O
6201;Kein Aggregat in Betrieb – TSA blockiert;O
6202;Reservestörung 2 warnend;O
6203;Reservestörung 3 warnend;O
6204;Reservestörung 4 warnend;O
6205;Reservestörung 5 warnend;O
6281;Desorption Temperatur NUT 313 Behälter X Maximum (Pr.3);O
6282;Desorption Temperatur NUT 323 Behälter X Minimum (Pr.3);O
6283;Desorption Temperatur NUT 323 Behälter X Maximum (Pr.3);O
6284;Desorption Temperatur NUT 313 Behälter Y Minimum (Pr.3);O
6285;Desorption Temperatur NUT 313 Behälter Y Maximum (Pr.3);O
6286;Desorption Temperatur NUT 323 Behälter Y Minimum (Pr.3);O
6287;Desorption Temperatur NUT 323 Behälter Y Maximum (Pr.3);O
6290;Messignalstörung Temperatur TI 311 Behälter X (Pr.3);O
6291;Messignalstörung Temperatur TI 312 Behälter X (Pr.3);O
6292;Messignalstörung Temperatur NUT 313 Behälter X (Pr.3);O
6293;Messignalstörung Temperatur TI 314 Behälter X (Pr.3);O
6294;Messignalstörung Temperatur TI 321 Behälter X (Pr.3);O
6295;Messignalstörung Temperatur TI 322 Behälter X (Pr.3);O
6296;Messignalstörung Temperatur NUT 323 Behälter X (Pr.3);O
6297;Messignalstörung Temperatur TI 324 Behälter X (Pr.3);O
6300;Messignalstörung Temperatur TI 311 Behälter Y (Pr.3);O
6301;Messignalstörung Temperatur TI 312 Behälter Y (Pr.3);O
6302;Messignalstörung Temperatur NUT 313 Behälter Y (Pr.3);O
6303;Messignalstörung Temperatur TI 314 Behälter Y (Pr.3);O
6304;Messignalstörung Temperatur TI 321 Behälter Y (Pr.3);O
6305;Messignalstörung Temperatur TI 322 Behälter Y (Pr.3);O
6306;Messignalstörung Temperatur NUT 323 Behälter Y (Pr.3);O
6307;Messignalstörung Temperatur TI 324 Behälter Y (Pr.3);O
6310;Druck Behälter X NUP 211 Maximum nach  Druckausgleich (Pr.3);O
6311;Druck Behälter Y NUP 221 Maximum nach  Druckausgleich (Pr.3);O
6312;Verbleibende Desorptionszeit zu kurz bis Umschaltung Behälter;O
6315;Kondensatfüllstand maximum (Pr.3);O
6316;Kondensatfüllstand minimum (Pr.3);O
6317;Messignalstörung Kondensatfüllstand;O
6320;Parameter fehlen;O
6322;Fehlermeldung von serieller Schnittstellenbaugruppe;O
6323;Unterbrechung Datenverkehr mit serieller Schnittstellenbaugruppe;O
6324;Wartungsanforderung;O
6325;Sicherungsfall Heizkreis;O
6326;Gasvoralarm;O
6327;Messignalstörung  Off Gas Mix  Temperatur T606;O
6328;Messignalstörung  Trägergastemperatur T501;O
6330;"Rückmeldung ""Heizung ein"" fehlt, Behälter X.-B1 Heizkreis innen (Pr.3)";O
6331;"Rückmeldung ""Heizung ein"" fehlt, Behälter X.-B1 Heizkreis außen (Pr.3)";O
6332;"Rückmeldung ""Heizung ein"" fehlt, Behälter X.-B2 Heizkreis innen (Pr.3)";O
6333;"Rückmeldung ""Heizung ein"" fehlt, Behälter X.-B2 Heizkreis außen (Pr.3)";O
6334;"Rückmeldung ""Heizung ein"" fehlt, Behälter Y.-B1 Heizkreis innen (Pr.3)";O
6335;"Rückmeldung ""Heizung aus"" fehlt, Behälter Y.-B1 Heizkreis außen (Pr.3)";O
6336;"Rückmeldung ""Heizung ein"" fehlt, Behälter Y.-B2 Heizkreis innen (Pr.3)";O
6337;"Rückmeldung ""Heizung ein"" fehlt, Behälter Y.-B2 Heizkreis außen (Pr.3)";O
6340;Messignalstörung Reserveanalogwert 1;O
6341;Messignalstörung Reserveanalogwert 2;O
6342;Messignalstörung Reserveanalogwert 3;O
6343;Messignalstörung Reserveanalogwert 4;O
6344;Messignalstörung Reserveanalogwert 5;O
6345;Messignalstörung Reserveanalogwert 6;O
6346;Messignalstörung Reserveanalogwert 7;O
6347;Messignalstörung Reserveanalogwert 8;O
6348;Messignalstörung Reserveanalogwert 9;O
6349;Messignalstörung Reserveanalogwert 10;O
