AssetID;Action_Actual;Action_From;Action_To;Trigger_Date;Trigger_MSGNo;Trigger_Text;Trigger_Count;AWS;BWS;AVSS;CalcDate
65316;4;07.10.2017 23:31;07.10.2017 23:32;07.10.2017 23:31;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;07.10.2017 23:32;07.10.2017 23:33;07.10.2017 23:32;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;07.10.2017 23:33;07.10.2017 23:33;07.10.2017 23:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;07.10.2017 23:33;07.10.2017 23:33;07.10.2017 23:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;07.10.2017 23:33;07.10.2017 23:36;07.10.2017 23:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;07.10.2017 23:36;07.10.2017 23:36;07.10.2017 23:36;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;07.10.2017 23:36;07.10.2017 23:39;07.10.2017 23:36;2287;Shutdown by hierarchic controller;1;0;6;0;29.10.2018 12:25
65316;34;07.10.2017 23:39;07.10.2017 23:39;07.10.2017 23:36;2287;Shutdown by hierarchic controller;0;0;6;0;29.10.2018 12:25
65316;34;07.10.2017 23:39;07.10.2017 23:40;07.10.2017 23:36;2287;Shutdown by hierarchic controller;0;0;2;0;29.10.2018 12:25
65316;34;07.10.2017 23:40;07.10.2017 23:40;07.10.2017 23:36;2287;Shutdown by hierarchic controller;0;0;6;0;29.10.2018 12:25
65316;26;07.10.2017 23:40;07.10.2017 23:40;07.10.2017 23:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;07.10.2017 23:40;07.10.2017 23:44;07.10.2017 23:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;07.10.2017 23:44;07.10.2017 23:44;07.10.2017 23:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;07.10.2017 23:44;07.10.2017 23:45;07.10.2017 23:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;07.10.2017 23:45;07.10.2017 23:45;07.10.2017 23:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;07.10.2017 23:45;07.10.2017 23:47;07.10.2017 23:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;07.10.2017 23:47;08.10.2017 00:42;07.10.2017 23:47;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;08.10.2017 00:42;08.10.2017 00:43;08.10.2017 00:42;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;08.10.2017 00:43;08.10.2017 00:44;08.10.2017 00:43;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;08.10.2017 00:44;08.10.2017 00:44;08.10.2017 00:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;08.10.2017 00:44;08.10.2017 00:44;08.10.2017 00:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;08.10.2017 00:44;08.10.2017 00:47;08.10.2017 00:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;08.10.2017 00:47;08.10.2017 00:47;08.10.2017 00:47;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;08.10.2017 00:47;08.10.2017 01:44;08.10.2017 00:47;2287;Misfire controller shutdown;1;0;6;0;29.10.2018 12:25
65316;34;08.10.2017 01:44;08.10.2017 01:44;08.10.2017 00:47;2287;Misfire controller shutdown;0;0;6;0;29.10.2018 12:25
65316;34;08.10.2017 01:44;08.10.2017 01:44;08.10.2017 00:47;2287;Misfire controller shutdown;0;0;2;0;29.10.2018 12:25
65316;34;08.10.2017 01:44;08.10.2017 01:44;08.10.2017 00:47;2287;Misfire controller shutdown;0;0;6;0;29.10.2018 12:25
65316;26;08.10.2017 01:44;08.10.2017 01:45;08.10.2017 01:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;08.10.2017 01:45;08.10.2017 01:46;08.10.2017 01:45;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;08.10.2017 01:46;08.10.2017 01:46;08.10.2017 01:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;08.10.2017 01:46;2017-10-08 01:46:40.017;08.10.2017 01:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;2017-10-08 01:46:40.017;08.10.2017 01:46;2017-10-08 01:46:40.017;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;08.10.2017 01:46;08.10.2017 01:50;08.10.2017 01:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;08.10.2017 01:50;08.10.2017 01:50;08.10.2017 01:50;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;08.10.2017 01:50;08.10.2017 02:20;08.10.2017 01:50;2287;Misfire controller shutdown;1;0;6;0;29.10.2018 12:25
65316;34;08.10.2017 02:20;08.10.2017 02:20;08.10.2017 01:50;2287;Misfire controller shutdown;0;0;6;0;29.10.2018 12:25
65316;34;08.10.2017 02:20;08.10.2017 02:20;08.10.2017 01:50;2287;Misfire controller shutdown;0;0;2;0;29.10.2018 12:25
65316;34;08.10.2017 02:20;08.10.2017 02:20;08.10.2017 01:50;2287;Misfire controller shutdown;0;0;6;0;29.10.2018 12:25
65316;26;08.10.2017 02:20;08.10.2017 02:20;08.10.2017 02:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;08.10.2017 02:20;08.10.2017 02:21;08.10.2017 02:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;08.10.2017 02:21;08.10.2017 02:21;08.10.2017 02:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;08.10.2017 02:21;08.10.2017 02:22;08.10.2017 02:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;08.10.2017 02:22;08.10.2017 02:22;08.10.2017 02:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;08.10.2017 02:22;08.10.2017 02:26;08.10.2017 02:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;08.10.2017 02:26;08.10.2017 02:27;08.10.2017 02:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;08.10.2017 02:27;08.10.2017 02:29;08.10.2017 02:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;08.10.2017 02:29;08.10.2017 18:37;08.10.2017 02:29;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;08.10.2017 18:37;2017-10-08 18:38:35.013;08.10.2017 18:37;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;2017-10-08 18:38:35.013;2017-10-08 18:39:06.073;2017-10-08 18:38:35.013;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;2017-10-08 18:39:06.073;08.10.2017 18:39;2017-10-08 18:39:06.073;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;08.10.2017 18:39;08.10.2017 18:39;08.10.2017 18:39;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;08.10.2017 18:39;08.10.2017 18:44;08.10.2017 18:39;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;08.10.2017 18:44;09.10.2017 00:00;08.10.2017 18:44;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 00:00;09.10.2017 00:02;09.10.2017 00:00;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;09.10.2017 00:02;09.10.2017 00:04;09.10.2017 00:02;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 00:04;09.10.2017 00:11;09.10.2017 00:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;09.10.2017 00:11;09.10.2017 00:12;09.10.2017 00:11;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.10.2017 00:12;09.10.2017 00:13;09.10.2017 00:12;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.10.2017 00:13;09.10.2017 00:13;09.10.2017 00:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;09.10.2017 00:13;09.10.2017 00:13;09.10.2017 00:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.10.2017 00:13;09.10.2017 00:18;09.10.2017 00:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.10.2017 00:18;09.10.2017 00:25;09.10.2017 00:18;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 00:25;09.10.2017 00:27;09.10.2017 00:25;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;09.10.2017 00:27;09.10.2017 00:29;09.10.2017 00:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 00:29;2017-10-09 13:56:32.060;09.10.2017 00:29;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;2017-10-09 13:56:32.060;09.10.2017 13:57;2017-10-09 13:56:32.060;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.10.2017 13:57;09.10.2017 13:58;09.10.2017 13:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.10.2017 13:58;09.10.2017 13:58;09.10.2017 13:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;09.10.2017 13:58;09.10.2017 13:58;09.10.2017 13:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.10.2017 13:58;09.10.2017 14:03;09.10.2017 13:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.10.2017 14:03;09.10.2017 15:06;09.10.2017 14:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 15:06;09.10.2017 15:07;09.10.2017 15:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;09.10.2017 15:07;09.10.2017 15:10;09.10.2017 15:07;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 15:10;09.10.2017 16:36;09.10.2017 15:10;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;09.10.2017 16:36;09.10.2017 16:37;09.10.2017 16:36;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.10.2017 16:37;09.10.2017 16:38;09.10.2017 16:37;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.10.2017 16:38;2017-10-09 16:38:22.033;09.10.2017 16:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;2017-10-09 16:38:22.033;09.10.2017 16:38;2017-10-09 16:38:22.033;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.10.2017 16:38;09.10.2017 16:43;09.10.2017 16:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.10.2017 16:43;09.10.2017 16:50;09.10.2017 16:43;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 16:50;2017-10-09 16:52:01.053;09.10.2017 16:50;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2017-10-09 16:52:01.053;09.10.2017 16:54;2017-10-09 16:52:01.053;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 16:54;09.10.2017 16:56;09.10.2017 16:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;09.10.2017 16:56;09.10.2017 16:59;09.10.2017 16:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.10.2017 16:59;09.10.2017 16:59;09.10.2017 16:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.10.2017 16:59;09.10.2017 16:59;09.10.2017 16:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;09.10.2017 16:59;09.10.2017 16:59;09.10.2017 16:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.10.2017 16:59;09.10.2017 17:04;09.10.2017 16:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.10.2017 17:04;09.10.2017 23:15;09.10.2017 17:04;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 23:15;09.10.2017 23:16;09.10.2017 23:15;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;09.10.2017 23:16;09.10.2017 23:19;09.10.2017 23:16;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 23:19;09.10.2017 23:41;09.10.2017 23:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;09.10.2017 23:41;09.10.2017 23:42;09.10.2017 23:41;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;09.10.2017 23:42;09.10.2017 23:43;09.10.2017 23:42;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;09.10.2017 23:43;2017-10-09 23:43:23.060;09.10.2017 23:43;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;2017-10-09 23:43:23.060;09.10.2017 23:43;2017-10-09 23:43:23.060;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;09.10.2017 23:43;09.10.2017 23:48;09.10.2017 23:43;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;09.10.2017 23:48;09.10.2017 23:55;09.10.2017 23:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;09.10.2017 23:55;2017-10-09 23:57:03.037;09.10.2017 23:55;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2017-10-09 23:57:03.037;09.10.2017 23:59;2017-10-09 23:57:03.037;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;09.10.2017 23:59;10.10.2017 13:46;09.10.2017 23:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;10.10.2017 13:46;10.10.2017 13:47;10.10.2017 13:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;10.10.2017 13:47;10.10.2017 13:48;10.10.2017 13:47;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;10.10.2017 13:48;10.10.2017 13:48;10.10.2017 13:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;10.10.2017 13:48;10.10.2017 13:48;10.10.2017 13:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;10.10.2017 13:48;10.10.2017 13:53;10.10.2017 13:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;10.10.2017 13:53;10.10.2017 14:21;10.10.2017 13:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;10.10.2017 14:21;10.10.2017 14:23;10.10.2017 14:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;10.10.2017 14:23;2017-10-10 14:25:32.003;10.10.2017 14:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;2017-10-10 14:25:32.003;10.10.2017 23:56;2017-10-10 14:25:32.003;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;10.10.2017 23:56;10.10.2017 23:57;10.10.2017 23:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;10.10.2017 23:57;10.10.2017 23:58;10.10.2017 23:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;10.10.2017 23:58;10.10.2017 23:58;10.10.2017 23:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;10.10.2017 23:58;10.10.2017 23:58;10.10.2017 23:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;10.10.2017 23:58;11.10.2017 00:03;10.10.2017 23:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;11.10.2017 00:03;11.10.2017 01:06;11.10.2017 00:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;11.10.2017 01:06;11.10.2017 01:08;11.10.2017 01:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;11.10.2017 01:08;11.10.2017 01:10;11.10.2017 01:08;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;11.10.2017 01:10;11.10.2017 21:06;11.10.2017 01:10;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;11.10.2017 21:06;11.10.2017 21:09;11.10.2017 21:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;11.10.2017 21:09;11.10.2017 21:10;11.10.2017 21:09;1090;Malfunction of engine cooling water pump;1;0;6;0;29.10.2018 12:25
65316;34;11.10.2017 21:10;11.10.2017 21:10;11.10.2017 21:09;1090;Malfunction of engine cooling water pump;0;0;6;0;29.10.2018 12:25
65316;34;11.10.2017 21:10;11.10.2017 21:11;11.10.2017 21:09;1090;Malfunction of engine cooling water pump;0;0;2;0;29.10.2018 12:25
65316;34;11.10.2017 21:11;11.10.2017 21:11;11.10.2017 21:09;1090;Malfunction of engine cooling water pump;0;0;6;0;29.10.2018 12:25
65316;26;11.10.2017 21:11;11.10.2017 21:12;11.10.2017 21:11;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;11.10.2017 21:12;11.10.2017 21:13;11.10.2017 21:12;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;11.10.2017 21:13;11.10.2017 21:13;11.10.2017 21:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;11.10.2017 21:13;11.10.2017 21:13;11.10.2017 21:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;11.10.2017 21:13;11.10.2017 21:14;11.10.2017 21:13;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;11.10.2017 21:14;11.10.2017 21:19;11.10.2017 21:14;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;11.10.2017 21:19;11.10.2017 22:16;11.10.2017 21:19;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;11.10.2017 22:16;2017-10-11 22:18:08.037;11.10.2017 22:16;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2017-10-11 22:18:08.037;11.10.2017 22:20;2017-10-11 22:18:08.037;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;11.10.2017 22:20;12.10.2017 15:51;11.10.2017 22:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;12.10.2017 15:51;12.10.2017 15:52;12.10.2017 15:51;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;12.10.2017 15:52;12.10.2017 15:53;12.10.2017 15:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;12.10.2017 15:53;12.10.2017 15:53;12.10.2017 15:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;12.10.2017 15:53;12.10.2017 15:54;12.10.2017 15:53;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;12.10.2017 15:54;12.10.2017 15:59;12.10.2017 15:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;12.10.2017 15:59;12.10.2017 16:20;12.10.2017 15:59;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;12.10.2017 16:20;12.10.2017 16:21;12.10.2017 16:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;12.10.2017 16:21;12.10.2017 16:24;12.10.2017 16:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;12.10.2017 16:24;12.10.2017 20:06;12.10.2017 16:24;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;12.10.2017 20:06;12.10.2017 20:07;12.10.2017 20:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;12.10.2017 20:07;12.10.2017 20:08;12.10.2017 20:07;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;12.10.2017 20:08;12.10.2017 20:08;12.10.2017 20:08;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;12.10.2017 20:08;12.10.2017 20:08;12.10.2017 20:08;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;12.10.2017 20:08;12.10.2017 20:15;12.10.2017 20:08;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;12.10.2017 20:15;12.10.2017 20:20;12.10.2017 20:15;2262;Cylinder peak pressure maximum;1;0;6;0;29.10.2018 12:25
65316;34;12.10.2017 20:20;12.10.2017 20:20;12.10.2017 20:15;2262;Cylinder peak pressure maximum;0;0;6;0;29.10.2018 12:25
65316;34;12.10.2017 20:20;12.10.2017 20:20;12.10.2017 20:15;2262;Cylinder peak pressure maximum;0;0;2;0;29.10.2018 12:25
65316;34;12.10.2017 20:20;12.10.2017 20:20;12.10.2017 20:15;2262;Cylinder peak pressure maximum;0;0;6;0;29.10.2018 12:25
65316;26;12.10.2017 20:20;12.10.2017 20:20;12.10.2017 20:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;12.10.2017 20:20;12.10.2017 20:22;12.10.2017 20:20;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;12.10.2017 20:22;12.10.2017 20:22;12.10.2017 20:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;12.10.2017 20:22;12.10.2017 20:22;12.10.2017 20:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;12.10.2017 20:22;12.10.2017 20:23;12.10.2017 20:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;12.10.2017 20:23;12.10.2017 20:28;12.10.2017 20:23;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;12.10.2017 20:28;12.10.2017 23:10;12.10.2017 20:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;12.10.2017 23:10;12.10.2017 23:12;12.10.2017 23:10;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;12.10.2017 23:12;12.10.2017 23:14;12.10.2017 23:12;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;12.10.2017 23:14;13.10.2017 13:46;12.10.2017 23:14;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;13.10.2017 13:46;13.10.2017 13:48;13.10.2017 13:46;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;13.10.2017 13:48;13.10.2017 13:49;13.10.2017 13:48;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;13.10.2017 13:49;13.10.2017 13:49;13.10.2017 13:49;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;13.10.2017 13:49;13.10.2017 13:49;13.10.2017 13:49;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;13.10.2017 13:49;13.10.2017 13:54;13.10.2017 13:49;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;13.10.2017 13:54;13.10.2017 14:06;13.10.2017 13:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;13.10.2017 14:06;2017-10-13 14:07:38.080;13.10.2017 14:06;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;2017-10-13 14:07:38.080;13.10.2017 14:09;2017-10-13 14:07:38.080;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;13.10.2017 14:09;13.10.2017 18:52;13.10.2017 14:09;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;13.10.2017 18:52;13.10.2017 18:54;13.10.2017 18:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;13.10.2017 18:54;13.10.2017 18:54;13.10.2017 18:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;13.10.2017 18:54;13.10.2017 18:55;13.10.2017 18:54;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;13.10.2017 18:55;13.10.2017 18:55;13.10.2017 18:55;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;13.10.2017 18:55;13.10.2017 19:00;13.10.2017 18:55;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;13.10.2017 19:00;2017-10-13 22:10:26.027;13.10.2017 19:00;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;2017-10-13 22:10:26.027;13.10.2017 22:11;2017-10-13 22:10:26.027;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;13.10.2017 22:11;13.10.2017 22:14;13.10.2017 22:11;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;13.10.2017 22:14;15.10.2017 17:52;13.10.2017 22:14;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;15.10.2017 17:52;15.10.2017 17:55;15.10.2017 17:52;0;NULL;0;0;6;0;29.10.2018 12:25
65316;32;15.10.2017 17:55;15.10.2017 17:55;15.10.2017 17:55;1090;Malfunction of engine cooling water pump;1;0;6;0;29.10.2018 12:25
65316;34;15.10.2017 17:55;15.10.2017 17:55;15.10.2017 17:55;1090;Malfunction of engine cooling water pump;0;0;6;0;29.10.2018 12:25
65316;34;15.10.2017 17:55;2017-10-15 17:56:05.013;15.10.2017 17:55;1090;Malfunction of engine cooling water pump;0;0;2;0;29.10.2018 12:25
65316;34;2017-10-15 17:56:05.013;2017-10-15 17:56:05.013;15.10.2017 17:55;1090;Malfunction of engine cooling water pump;0;0;6;0;29.10.2018 12:25
65316;26;2017-10-15 17:56:05.013;15.10.2017 17:56;2017-10-15 17:56:05.013;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;15.10.2017 17:56;15.10.2017 17:57;15.10.2017 17:56;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;15.10.2017 17:57;15.10.2017 17:57;15.10.2017 17:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;15.10.2017 17:57;15.10.2017 17:58;15.10.2017 17:57;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;15.10.2017 17:58;15.10.2017 17:58;15.10.2017 17:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;15.10.2017 17:58;15.10.2017 18:03;15.10.2017 17:58;0;NULL;0;0;6;0;29.10.2018 12:25
65316;16;15.10.2017 18:03;15.10.2017 18:21;15.10.2017 18:03;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;15.10.2017 18:21;15.10.2017 18:22;15.10.2017 18:21;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;15.10.2017 18:22;15.10.2017 18:24;15.10.2017 18:22;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;15.10.2017 18:24;17.10.2017 14:24;15.10.2017 18:24;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;17.10.2017 14:24;17.10.2017 14:25;17.10.2017 14:24;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;17.10.2017 14:25;17.10.2017 14:26;17.10.2017 14:25;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;17.10.2017 14:26;17.10.2017 14:26;17.10.2017 14:25;0;NULL;0;0;2;0;29.10.2018 12:25
65316;26;17.10.2017 14:26;17.10.2017 14:26;17.10.2017 14:25;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;17.10.2017 14:26;17.10.2017 14:27;17.10.2017 14:26;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;17.10.2017 14:27;17.10.2017 14:28;17.10.2017 14:27;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;17.10.2017 14:28;17.10.2017 14:28;17.10.2017 14:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;17.10.2017 14:28;17.10.2017 14:29;17.10.2017 14:28;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;17.10.2017 14:29;17.10.2017 14:32;17.10.2017 14:29;0;NULL;0;0;6;0;29.10.2018 12:25
65316;22;17.10.2017 14:32;17.10.2017 14:33;17.10.2017 14:32;0;NULL;0;0;6;0;29.10.2018 12:25
65316;24;17.10.2017 14:33;17.10.2017 14:35;17.10.2017 14:33;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;17.10.2017 14:35;17.10.2017 14:38;17.10.2017 14:35;0;NULL;0;0;6;0;29.10.2018 12:25
65316;26;17.10.2017 14:38;17.10.2017 14:38;17.10.2017 14:35;0;NULL;0;0;2;0;29.10.2018 12:25
65316;26;17.10.2017 14:38;17.10.2017 14:38;17.10.2017 14:35;0;NULL;0;0;6;0;29.10.2018 12:25
65316;4;17.10.2017 14:38;17.10.2017 14:40;17.10.2017 14:38;0;NULL;0;0;6;0;29.10.2018 12:25
65316;6;17.10.2017 14:40;17.10.2017 14:40;17.10.2017 14:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;8;17.10.2017 14:40;17.10.2017 14:40;17.10.2017 14:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;10;17.10.2017 14:40;2017-10-17 14:41:18.083;17.10.2017 14:40;0;NULL;0;0;6;0;29.10.2018 12:25
65316;14;2017-10-17 14:41:18.083;2017-10-17 14:46:18.083;2017-10-17 14:41:18.083;0;NULL;0;0;6;0;29.10.2018 12:25
